id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,beta,gamma,a_b,b_c,a_c,ecn_bond_dist_Al-Ga,ecn_bond_dist_Al-In,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-Al,ecn_bond_dist_Ga-In,ecn_bond_dist_Ga-O,ecn_bond_dist_In-Al,ecn_bond_dist_In-Ga,ecn_bond_dist_In-O,ecn_bond_dist_O-Al,ecn_bond_dist_O-Ga,ecn_bond_dist_O-In,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
232,80,0.53125,0.46875,0.0,10.26721862,24.36951885,6.0179685,5.768384301,89.99953057,103.846891,90.00022448,4.049459357,1.043267609,4.224669782,2.97325096,0.0,1.869913386,3.100050797,0.0,1.876106534,0.0,0.0,0.0,1.598151398,1.528416104,0.0,0.0353,0.03205561,0.00324439,-0.00324439,1.05260664721e-05,0.0919090651558,0.123964675156,0.0353
233,80,0.90625,0.0625,0.03125,9.486684327,9.855439106,9.096673471,8.465368235,90.00539654,90.00130384,90.00234664,1.08341133,1.074575047,1.164206781,2.073456421,1.089442372,1.789915839,2.923981401,1.685637115,1.754319388,2.887823844,3.371274231,1.838774671,1.820223796,0.49671595,0.247710092,0.071,0.07000233,0.00099767,-0.00099767,9.953454289e-07,0.0140516901408,0.0840540201408,0.071
234,80,0.78125,0.0,0.21875,9.957401898,9.270277284,9.270006835,9.269648051,90.00172642,89.9993379,90.00278169,1.000029175,1.000038705,1.000067881,0.0,2.898159068,1.962277689,0.0,0.0,0.0,3.062634988,0.0,1.953997745,1.96157719,0.0,1.336655031,0.2364,0.24064795,0.00424795,0.00424795,1.80450792025e-05,0.0179693316413,0.258617281641,0.2448959
235,30,0.833333333,0.083333333,0.083333333,9.207334684,13.30333851,4.89661795,4.896385643,120.0017557,89.98682032,90.0141149,2.716842246,1.000047445,2.716971146,1.608046786,2.00141054,1.905988399,2.718031697,0.0,1.906016197,2.718031697,0.0,1.905960594,1.906115701,0.655051059,0.655051058,0.0951,0.10732052,0.01222052,0.01222052,0.00014934110907,0.128501787592,0.235822307592,0.11954104
236,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602183,5.833662206,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.435770692,0.0,2.460705218,1.947288664,0.0,0.0,0.0,2.89344555,0.0,2.002798202,1.879613985,0.0,1.008971758,0.3252,0.34040013,0.01520013,0.01520013,0.000231043952017,0.0467408671587,0.387140997159,0.35560026
237,80,0.1875,0.8125,0.0,10.72185276,24.7267632,6.11573341,5.83882135,89.99994243,103.7247944,90.00016754,4.04313948,1.04742602,4.234889495,3.057866705,0.0,1.95034011,2.970221667,0.0,1.888396446,0.0,0.0,0.0,1.334842705,1.858954708,0.0,0.0004,0.00328622,0.00288622,0.00288622,8.3302658884e-06,0.0,0.00328622,0.00617244
239,20,0.25,0.0,0.75,12.65696145,12.23192314,6.596236778,3.25885368,90.00007848,90.00008759,105.6922728,1.854379027,2.024097252,3.753443493,0.0,3.296441684,1.925981114,0.0,0.0,0.0,2.221007763,0.0,1.925981114,0.826703438,0.0,1.818359975,0.3557,0.34790811,0.00779189,-0.00779189,6.07135497721e-05,0.0219057913972,0.369813901397,0.3557
240,80,0.84375,0.125,0.03125,9.567832944,9.884655318,9.120524749,8.490283985,90.0048238,90.00136645,90.00232799,1.083781426,1.074230823,1.164231413,2.686740513,1.185239389,1.797322865,2.923548763,0.935013768,1.780526467,3.007957188,3.740055073,1.769690167,1.836185048,0.821252889,0.214636229,0.0787,0.0737332,0.0049668,-0.0049668,2.466910224e-05,0.0631105463787,0.136843746379,0.0787
241,80,0.46875,0.15625,0.375,11.13446467,10.4412418,9.555260715,8.928214884,90.00261982,90.0006675,90.00067233,1.092721812,1.070231938,1.169465782,3.224978946,3.158312031,1.890128351,3.117655985,3.209540236,1.868975646,3.148764341,3.38375503,1.89720591,1.873080035,0.999758244,1.703511127,0.2585,0.24619006,0.01230994,-0.01230994,0.000151534622804,0.0476206576402,0.29381071764,0.2585
242,80,0.0,0.15625,0.84375,13.30300171,24.69903049,6.743534332,6.64127779,90.00037002,90.00003795,105.8246281,3.66262397,1.015397119,3.719017826,0.0,0.0,0.0,0.0,3.320638895,1.956653563,0.0,2.259497646,1.948952925,0.0,0.840294142,2.019688653,0.1637,0.16546684,0.00176684,0.00176684,3.1217235856e-06,0.0107931582162,0.176259998216,0.16723368
243,80,0.78125,0.21875,0.0,9.345237856,9.076348558,9.075875437,9.075710962,90.00331727,89.99786506,90.00404361,1.00005213,1.000018123,1.000070253,3.127201936,0.0,1.920180816,2.998525129,0.0,1.916709708,0.0,0.0,0.0,1.920562759,1.175908641,0.0,0.0948,0.0965478,0.0017478,0.0017478,3.05480484e-06,0.0184367088608,0.114984508861,0.0982956
244,30,0.916666667,0.083333333,0.0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.444486162,0.0,1.882242837,2.690449229,0.0,1.882268673,0.0,0.0,0.0,1.882379215,0.647140919,0.0,0.015,0.02643271,0.01143271,0.01143271,0.000130706857944,0.762180666667,0.788613376667,0.03786542
245,40,0.25,0.75,0.0,10.56198491,14.2908593,10.17705896,5.85962747,29.72419632,90.92026347,91.05828052,1.404222905,1.736809893,2.438868234,3.152149404,0.0,1.934727291,2.31120235,0.0,1.973281708,0.0,0.0,0.0,1.043731485,1.938890743,0.0,0.1798,0.18919876,0.00939876,0.00939876,8.83366895376e-05,0.0522734149055,0.241472174905,0.19859752
247,40,0.25,0.4375,0.3125,11.54314902,14.35613965,6.094658893,6.093671506,120.0027866,90.01737164,90.00412622,2.355527996,1.000162035,2.355909674,3.09466011,3.13350351,2.03014925,3.123605205,3.338079582,2.022591969,3.211679394,3.169419044,1.997688168,1.44878447,1.594537335,1.421158956,0.3276,0.3382268,0.0106268,0.0106268,0.00011292887824,0.0324383394383,0.370665139438,0.3488536
248,20,0.375,0.0,0.625,12.12767632,12.18345164,6.442068036,3.20609913,89.99990636,90.0001214,105.4406183,1.891232997,2.009316548,3.800085757,0.0,3.302905941,1.914582664,0.0,0.0,0.0,3.371101702,0.0,1.909426003,1.330687256,0.0,1.812419969,0.3497,0.35177795,0.00207795,0.00207795,4.3178762025e-06,0.00594209322276,0.357720043223,0.3538559
249,30,0.166666667,0.0,0.833333333,12.41417827,14.47685895,5.450532276,5.450063481,120.0013694,89.99635316,90.00170248,2.656044991,1.000086016,2.656273455,0.0,3.04014038,2.10352726,0.0,0.0,0.0,1.611491666,0.0,2.103568746,1.449380941,0.0,2.10360299,0.1609,0.15748393,0.00341607,-0.00341607,1.16695342449e-05,0.0212310130516,0.178714943052,0.1609
250,80,0.53125,0.3125,0.15625,10.11735923,9.319613407,9.319249374,9.319193493,90.00318549,89.9971702,90.00358049,1.000039062,1.000005996,1.000045059,3.081858774,3.010460274,1.972043214,3.07895889,2.822100458,1.969595957,3.078918015,3.085425306,1.969597488,1.897865611,1.663102607,1.088265505,0.1924,0.18240313,0.00999687,-0.00999687,9.99374097969e-05,0.0519587837838,0.234361913784,0.1924
252,80,0.0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.000001432,0.0,0.0,0.0,0.0,3.302208883,2.114959798,0.0,3.34791143,2.110135768,0.0,1.774944288,2.117585015,0.1033,0.09991464,0.00338536,-0.00338536,1.14606623296e-05,0.0327721200387,0.132686760039,0.1033
253,80,0.46875,0.0,0.53125,11.33148368,9.678283744,9.678247421,9.677912559,90.00101617,89.99929561,90.00170681,1.000003753,1.000034601,1.000038354,0.0,3.200914024,2.049050348,0.0,0.0,0.0,3.199511278,0.0,2.044817856,1.936118944,0.0,1.931727297,0.2513,0.25568465,0.00438465,0.00438465,1.92251556225e-05,0.0174478710704,0.27313252107,0.2600693
254,80,0.34375,0.1875,0.46875,11.59112912,24.44297765,6.618517456,6.618126358,119.9918941,90.01391101,90.0059539,3.693119768,1.000059095,3.693338013,3.416165051,3.309152065,2.033384233,3.407242621,3.309315858,2.090829267,3.42675296,2.985801482,2.036666806,1.659991748,1.223715799,2.079303739,0.3753,0.35384962,0.02145038,-0.02145038,0.000460118802144,0.0571552891021,0.411004909102,0.3753
255,40,0.125,0.5625,0.3125,12.17114039,15.0176373,6.121927534,6.119443617,120.0119194,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,3.211409907,3.502590715,2.032890789,2.40117248,3.359364758,2.042828725,2.808610291,3.049195845,2.025174795,0.863679027,1.967793347,1.281662822,0.3175,0.36331686,0.04581686,0.04581686,0.00209918466026,0.144305070866,0.507621930866,0.40913372
256,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.919178886,4.05122227,3.31299065,0.0,1.894699547,3.241941399,0.0,1.815544159,0.0,0.0,0.0,1.914562316,1.369839734,0.0,0.0077,0.01528675,0.00758675,0.00758675,5.75587755625e-05,0.985292207792,1.00057895779,0.0228735
257,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.000002634,0.0,0.0,0.0,0.0,3.31169654,2.121850348,0.0,3.355770229,2.115753443,0.0,1.82838764,2.119994765,0.0969,0.09607771,0.00082229,-0.00082229,6.761608441e-07,0.00848596491228,0.104563674912,0.0969
258,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997579,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.942979641,1.651434642,3.235224667,1.910071236,1.666355674,3.333559866,1.891496345,3.26506673,3.26506673,1.947221017,0.805617533,1.42650094,1.352930177,0.0999,0.09240998,0.00749002,-0.00749002,5.61003996004e-05,0.0749751751752,0.167385155175,0.0999
259,40,0.0625,0.25,0.6875,13.32338696,15.16116327,6.371849762,6.370076864,119.9996552,90.0094655,89.99936141,2.379397481,1.000278317,2.380059706,3.125139287,3.12513941,2.185478465,1.562639575,3.287787256,2.133261145,1.475703297,2.491279877,2.108502319,0.546466234,1.246601461,1.977835313,0.322,0.33551414,0.01351414,0.01351414,0.00018263197994,0.041969378882,0.377483518882,0.34902828
260,80,0.65625,0.0625,0.28125,10.57241632,10.24960112,9.404161309,8.774799674,90.00407476,90.00083818,90.00139526,1.089900607,1.071723761,1.168072378,2.512029867,3.148416445,1.848198109,3.000274284,3.179905953,1.904461193,3.035168136,2.195091178,1.865289371,1.859092318,0.513653638,1.403484134,0.2094,0.22490648,0.01550648,0.01550648,0.00024045092199,0.0740519579752,0.298958437975,0.24041296
262,80,0.0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0.0,0.0,0.0,0.0,1.472353787,1.920200572,0.0,3.291337677,1.972335556,0.0,1.902561866,0.757860798,0.0209,0.02224396,0.00134396,0.00134396,1.8062284816e-06,0.0643043062201,0.0865482662201,0.02358792
263,80,0.375,0.625,0.0,10.0967816,10.06914858,9.272915072,8.65095232,90.00019855,90.00188988,90.00216218,1.08586658,1.071895293,1.163935276,3.053210209,0.0,1.806156595,3.109801005,0.0,1.839647136,0.0,0.0,0.0,1.730920466,1.864701441,0.0,0.072,0.07739594,0.00539594,0.00539594,2.91161684836e-05,0.0749436111111,0.152339551111,0.08279188
266,80,0.6875,0.125,0.1875,10.2409894,10.13100468,9.312703523,8.683676018,90.00400864,90.0010154,90.00178122,1.087869345,1.072437929,1.166672347,2.194139637,3.169683299,1.837066337,3.086674072,3.123897466,1.818488789,3.039210568,3.160464797,1.846023315,1.858135536,0.683291788,1.159112087,0.185,0.18564493,0.00064493,0.00064493,4.159347049e-07,0.00348610810811,0.189131038108,0.18628986
267,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.9992276,90.01183976,90.01397408,3.76757127,1.000066129,3.767820417,0.0,2.331334918,2.006673389,0.0,0.0,0.0,3.496915964,0.0,1.827594653,1.655007497,0.0,0.956269911,0.7676,0.6031615,0.1644385,-0.1644385,0.0270400202822,0.214224205315,0.817385705315,0.7676
268,80,0.6875,0.3125,0.0,10.06494185,24.20717523,5.97352991,5.73640403,89.99933925,103.9031723,90.00025034,4.052407135,1.041337026,4.219921593,3.172066425,0.0,1.88234071,3.085503025,0.0,1.810263984,0.0,0.0,0.0,1.881000755,1.364916164,0.0,0.0081,0.02372378,0.01562378,0.01562378,0.000244102501488,1.9288617284,1.9525855084,0.03934756
270,60,0.666666667,0.083333333,0.25,9.890239291,13.57334746,10.04850602,5.0239592,120.0015801,89.99017854,90.01058646,1.350782637,2.000116964,2.701723266,1.563471303,3.064651893,1.945050219,2.850402966,2.959596849,1.944995923,2.850402966,0.986532283,1.94499378,1.945137638,0.671746921,1.435981655,0.1762,0.17738301,0.00118301,0.00118301,1.3995126601e-06,0.00671401816118,0.184097028161,0.17856602
272,80,0.4375,0.0625,0.5,11.5546126,24.41266059,6.612226117,6.611788343,119.992398,90.0163,90.00966001,3.692048662,1.000066211,3.692293117,1.201792607,3.306077658,2.02431808,3.306113058,3.305894172,2.043742957,3.379274906,1.538004339,2.060528166,1.85344968,0.429640273,1.97547772,0.3156,0.33698393,0.02138393,0.02138393,0.000457272462245,0.0677564321926,0.404740362193,0.35836786
273,80,0.8125,0.0625,0.125,9.905900531,23.64853418,6.220751294,6.22036949,120.0022118,90.01110099,90.00818816,3.801555964,1.00006138,3.801789302,1.795352454,3.045177671,1.9503351,3.11018149,3.28451459,1.795447191,3.110179862,1.642257295,1.862517796,1.916751659,0.385962467,0.960140799,0.4192,0.37999946,0.03920054,-0.03920054,0.00153668233629,0.0935127385496,0.47351219855,0.4192
274,40,0.25,0.4375,0.3125,11.64460192,14.80154454,10.37015715,6.008179872,30.34281962,91.00796991,91.17110876,1.427321141,1.72600644,2.463565482,3.138981198,3.399943866,2.026177744,2.868877936,3.151396106,2.021139079,3.419655389,3.31322815,1.976591894,1.274386669,1.594603031,1.657095227,0.2846,0.31196426,0.02736426,0.02736426,0.000748802725348,0.0961498945889,0.408114154589,0.33932852
275,80,0.375,0.40625,0.21875,10.76442294,24.09783412,6.423682089,6.423466476,119.9956938,90.01295354,90.00447385,3.751405158,1.000033566,3.751531079,3.293061818,3.025575198,1.989385768,3.286814066,3.039844686,1.978986161,3.258348185,3.258310323,2.008699324,1.61000066,1.686629904,1.553848126,0.3132,0.27817516,0.03502484,-0.03502484,0.00122673941703,0.11182899106,0.39000415106,0.3132
276,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.0005433,89.99992879,89.9995001,2.667101491,1.000099433,2.667366688,0.0,0.0,0.0,0.0,3.109421723,2.065837965,0.0,3.109421719,2.065841537,0.0,2.084311499,2.084311475,0.1612,0.14770655,0.01349345,-0.01349345,0.000182073192903,0.0837062655087,0.231412815509,0.1612
277,80,0.09375,0.09375,0.8125,12.82081025,10.08495258,10.08480404,10.08472676,89.99874007,90.00098103,90.00104515,1.000014729,1.000007663,1.000022392,1.11648101,3.331885905,2.125785367,2.232971764,3.331856821,2.125774686,2.424864541,3.124557768,2.134434931,0.679476039,0.772646732,2.132830335,0.1117,0.11695351,0.00525351,0.00525351,2.75993673201e-05,0.0470323187108,0.163985828711,0.12220702
278,80,0.0,0.90625,0.09375,10.92349912,24.21951742,6.454512799,6.454479739,119.9928768,90.00740171,89.9954082,3.752338585,1.000005122,3.752357804,0.0,0.0,0.0,0.0,1.904808573,1.985075784,0.0,3.227239869,2.135063936,0.0,1.944261487,0.938106008,0.1605,0.16689396,0.00639396,0.00639396,4.08827244816e-05,0.0398377570093,0.206731717009,0.17328792
279,30,0.666666667,0.166666667,0.166666667,9.654028289,13.47991219,4.981064854,4.980771717,120.0014788,89.98999962,90.010937,2.706231014,1.000058854,2.706390286,1.893652808,3.262001439,1.937371336,2.754107818,3.28446185,1.937325865,2.754107818,3.28446185,1.937362239,1.937475988,1.330974204,1.330974216,0.1405,0.14986059,0.00936059,0.00936059,8.76206451481e-05,0.0666234163701,0.21648400637,0.15922118
280,80,0.34375,0.40625,0.25,11.16557852,24.49836973,6.21121128,6.062864451,89.99983286,104.4804139,90.00016076,3.944217742,1.024468109,4.040725292,3.228753284,3.293403746,1.878510117,3.258155339,3.236089127,1.899289259,3.263781894,3.164119382,1.939289106,1.474548928,1.617410967,1.46945427,0.0866,0.08404902,0.00255098,-0.00255098,6.5074989604e-06,0.0294570438799,0.11350606388,0.0866
283,80,0.96875,0.03125,0.0,9.316402088,9.791562456,9.046314353,8.414233123,90.0058274,90.00133704,90.00240827,1.082381407,1.07512048,1.163690418,1.023199619,0.0,1.779042387,2.98007959,0.0,1.753204155,0.0,0.0,0.0,1.81214092,0.14925088,0.0,0.0417,0.04351343,0.00181343,0.00181343,3.2885283649e-06,0.043487529976,0.087000959976,0.04532686
284,40,0.125,0.5625,0.3125,12.17114039,15.0176373,6.121927534,6.119443617,120.0119194,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,3.286675233,3.301598486,2.012016969,2.590231667,3.1682168,2.05326382,3.486769164,3.145909883,2.056358717,0.855498943,2.052131852,1.649304309,0.3639,0.34778721,0.01611279,-0.01611279,0.000259622001584,0.0442780708986,0.392065280899,0.3639
285,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,3.319554995,3.184478729,1.957798528,1.353498599,3.38321393,1.913206903,3.282781195,3.319554995,1.920638841,0.680023704,1.770204042,1.157838251,0.1602,0.15028763,0.00991237,-0.00991237,9.82550790169e-05,0.061874968789,0.212162598789,0.1602
286,80,0.0625,0.03125,0.90625,13.38504038,24.61755208,6.795367575,6.65848147,90.00031846,90.00004157,105.9838331,3.622696169,1.020558157,3.697172124,0.0,3.327509757,1.946962549,0.0,3.325778778,1.935821529,1.68024875,0.954806626,1.947346722,0.439294431,0.270712967,2.014687313,0.2404,0.2498013,0.0094013,0.0094013,8.838444169e-05,0.0391069051581,0.288908205158,0.2592026
287,80,0.53125,0.375,0.09375,10.16870274,10.10006854,9.29280861,8.667307924,90.00213263,90.00136894,90.00195418,1.086869316,1.072167816,1.165306301,3.071811291,2.265949635,1.827081087,3.025243567,1.566528251,1.841561577,3.115739983,3.122830343,1.819010534,1.799247928,1.57434152,0.433640002,0.1541,0.14120347,0.01289653,-0.01289653,0.000166320486041,0.08368935756,0.22489282756,0.1541
288,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,2.360613039,0.0,1.889089114,2.782809875,0.0,1.889103054,0.0,0.0,0.0,1.912473049,1.306078285,0.0,0.0492,0.04026202,0.00893798,-0.00893798,7.98874864804e-05,0.181666260163,0.221928280163,0.0492
289,80,0.53125,0.21875,0.25,10.39057755,9.402729811,9.402451239,9.402311383,90.00253882,89.99780988,90.00306021,1.000029628,1.000014875,1.000044503,3.171830008,3.0052709,1.988102892,3.106411611,3.235360244,1.981931282,3.110576756,3.283295847,1.995042014,1.92329706,1.305120309,1.338754227,0.232,0.22927653,0.00272347,-0.00272347,7.4172888409e-06,0.0117390948276,0.241015624828,0.232
290,40,0.75,0.25,0.0,9.839518151,13.95874697,9.873491799,5.691370532,30.14917133,92.51858144,92.28881796,1.413759919,1.734817957,2.452616095,3.032188724,0.0,1.879375756,2.839653239,0.0,1.942178306,0.0,0.0,0.0,1.759662148,1.480339253,0.0,0.1327,0.2000006,0.0673006,0.0673006,0.00452937076036,0.507163526752,0.707164126752,0.2673012
291,80,0.96875,0.03125,0.0,9.359678912,23.37068635,6.08280647,6.082384783,120.0065851,90.00626249,90.00149277,3.842089415,1.000069329,3.842355784,0.953999005,0.0,1.885158593,3.040997074,0.0,2.023285755,0.0,0.0,0.0,1.861999136,0.252957948,0.0,0.2093,0.2022517,0.0070483,-0.0070483,4.967853289e-05,0.0336755852843,0.235927285284,0.2093
292,40,0.5625,0.4375,0.0,10.08922873,13.81574477,5.80827504,5.807408174,120.0037126,90.01715151,89.99950872,2.378631293,1.000149269,2.378986349,3.04005509,0.0,1.927667872,3.062953427,0.0,1.908986045,0.0,0.0,0.0,1.829685817,1.663731308,0.0,0.1586,0.16550052,0.00690052,0.00690052,4.76171762704e-05,0.0435089533417,0.209009473342,0.17240104
293,80,0.90625,0.09375,0.0,9.433743096,23.4175585,6.100663872,6.100292075,120.0058732,90.00989907,90.00032178,3.838526264,1.000060947,3.838760212,2.595726818,0.0,1.908686615,3.049970184,0.0,1.760723081,0.0,0.0,0.0,1.880039948,0.570071971,0.0,0.2513,0.25568465,0.00438465,0.00438465,1.92251556225e-05,0.0174478710704,0.27313252107,0.2600693
294,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.426542766,1.726309576,2.462654437,3.123383697,3.268310165,2.016025967,3.101734914,3.2550372,2.022486424,3.184433947,3.201325281,1.994737808,1.844387419,1.614641359,1.584561897,0.3366,0.35664068,0.02004068,0.02004068,0.000401628854862,0.0595385620915,0.416179242092,0.37668136
295,40,0.875,0.0625,0.0625,10.01953325,14.04403753,5.740417823,5.740203359,119.9967295,89.99984411,90.00158487,2.446518348,1.000037362,2.446609754,1.681129492,1.069913718,1.932202272,3.267077681,3.385770184,1.842100086,2.87010168,3.385770184,1.958810829,1.907190507,0.308392906,0.495469072,0.2444,0.23788363,0.00651637,-0.00651637,4.24630779769e-05,0.0266627250409,0.264546355041,0.2444
296,20,0.125,0.5,0.375,11.8077505,12.34637975,6.235763696,3.17169177,90.00011795,90.00010982,104.7350131,1.979930663,1.966068631,3.892679568,3.381823001,3.208354838,1.952551584,1.72265278,2.508004988,1.924515351,2.177817771,3.344006651,1.91516994,0.684510752,1.469269252,1.136047708,0.2463,0.25663625,0.01033625,0.01033625,0.000106838064063,0.0419660982542,0.298602348254,0.2669725
300,80,0.5,0.25,0.25,10.95163311,24.33598584,6.16677268,6.030994379,89.99965013,104.5348682,90.00018631,3.94630824,1.022513419,4.035153129,3.21722276,3.22798154,1.879657076,3.089689134,3.278779346,1.879657076,3.127499253,2.817625739,1.91678871,1.793007937,1.287447269,1.371873157,0.1396,0.13042484,0.00917516,-0.00917516,8.41835610256e-05,0.0657246418338,0.196149481834,0.1396
