@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from mbtr/random_state_4/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute mbtr_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
241,80,0.46875,0.15625,0.375,11.13446467,10.4412418,9.555260715,8.928214884,90.00261982,90.0006675,90.00067233,1.092721812,1.070231938,1.169465782,3.224978946,3.158312031,1.890128351,3.117655985,3.209540236,1.868975646,3.148764341,3.38375503,1.89720591,1.873080035,0.999758244,1.703511127,0.2585,0.265803777,0.007303777,0.007303777,5.33451584657e-05,0.0282544564797,0.29405823348,0.273107554
242,80,0.0,0.15625,0.84375,13.30300171,24.69903049,6.743534332,6.64127779,90.00037002,90.00003795,105.8246281,3.66262397,1.015397119,3.719017826,0.0,0.0,0.0,0.0,3.320638895,1.956653563,0.0,2.259497646,1.948952925,0.0,0.840294142,2.019688653,0.1637,0.162313029,0.001386971,-0.001386971,1.92368855484e-06,0.00847263897373,0.170785667974,0.1637
244,30,0.916666667,0.083333333,0.0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.444486162,0.0,1.882242837,2.690449229,0.0,1.882268673,0.0,0.0,0.0,1.882379215,0.647140919,0.0,0.015,0.028214416,0.013214416,0.013214416,0.000174620790221,0.880961066667,0.909175482667,0.041428832
245,40,0.25,0.75,0.0,10.56198491,14.2908593,10.17705896,5.85962747,29.72419632,90.92026347,91.05828052,1.404222905,1.736809893,2.438868234,3.152149404,0.0,1.934727291,2.31120235,0.0,1.973281708,0.0,0.0,0.0,1.043731485,1.938890743,0.0,0.1798,0.175973256,0.003826744,-0.003826744,1.46439696415e-05,0.0212833370412,0.197256593041,0.1798
246,80,0.71875,0.09375,0.1875,10.19847364,10.11639634,9.3007767,8.67121816,90.0043032,90.00100503,90.00181415,1.087693713,1.072603241,1.166663801,2.497420448,2.954027624,1.840173342,3.050794124,3.360618573,1.806868305,2.993787111,1.680309286,1.823114229,1.89649255,0.562075462,1.141535833,0.1875,0.188695814,0.001195814,0.001195814,1.4299711226e-06,0.00637767466667,0.195073488667,0.189891628
248,20,0.375,0.0,0.625,12.12767632,12.18345164,6.442068036,3.20609913,89.99990636,90.0001214,105.4406183,1.891232997,2.009316548,3.800085757,0.0,3.302905941,1.914582664,0.0,0.0,0.0,3.371101702,0.0,1.909426003,1.330687256,0.0,1.812419969,0.3497,0.342064774,0.007635226,-0.007635226,5.82966760711e-05,0.0218336459823,0.363898419982,0.3497
249,30,0.166666667,0.0,0.833333333,12.41417827,14.47685895,5.450532276,5.450063481,120.0013694,89.99635316,90.00170248,2.656044991,1.000086016,2.656273455,0.0,3.04014038,2.10352726,0.0,0.0,0.0,1.611491666,0.0,2.103568746,1.449380941,0.0,2.10360299,0.1609,0.167808677,0.006908677,0.006908677,4.77298178903e-05,0.0429377066501,0.21074638365,0.174717354
250,80,0.53125,0.3125,0.15625,10.11735923,9.319613407,9.319249374,9.319193493,90.00318549,89.9971702,90.00358049,1.000039062,1.000005996,1.000045059,3.081858774,3.010460274,1.972043214,3.07895889,2.822100458,1.969595957,3.078918015,3.085425306,1.969597488,1.897865611,1.663102607,1.088265505,0.1924,0.182836545,0.009563455,-0.009563455,9.1459671537e-05,0.0497061070686,0.232542652069,0.1924
251,40,0.125,0.875,0.0,10.43802081,9.368339104,8.750637679,5.093025444,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,2.984802575,0.0,1.858207349,2.31903421,0.0,1.846155977,0.0,0.0,0.0,0.660765274,1.889804559,0.0,0.0504,0.051581385,0.001181385,0.001181385,1.39567051823e-06,0.0234401785714,0.0750215635714,0.05276277
253,80,0.46875,0.0,0.53125,11.33148368,9.678283744,9.678247421,9.677912559,90.00101617,89.99929561,90.00170681,1.000003753,1.000034601,1.000038354,0.0,3.200914024,2.049050348,0.0,0.0,0.0,3.199511278,0.0,2.044817856,1.936118944,0.0,1.931727297,0.2513,0.255903802,0.004603802,0.004603802,2.11949928552e-05,0.0183199442897,0.27422374629,0.260507604
256,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.919178886,4.05122227,3.31299065,0.0,1.894699547,3.241941399,0.0,1.815544159,0.0,0.0,0.0,1.914562316,1.369839734,0.0,0.0077,0.016572205,0.008872205,0.008872205,7.8716021562e-05,1.15223441558,1.16880662058,0.02544441
257,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.000002634,0.0,0.0,0.0,0.0,3.31169654,2.121850348,0.0,3.355770229,2.115753443,0.0,1.82838764,2.119994765,0.0969,0.102488026,0.005588026,0.005588026,3.12260345767e-05,0.0576679669763,0.160155992976,0.108076052
258,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997579,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.942979641,1.651434642,3.235224667,1.910071236,1.666355674,3.333559866,1.891496345,3.26506673,3.26506673,1.947221017,0.805617533,1.42650094,1.352930177,0.0999,0.109931163,0.010031163,0.010031163,0.000100624231133,0.100412042042,0.210343205042,0.119962326
259,40,0.0625,0.25,0.6875,13.32338696,15.16116327,6.371849762,6.370076864,119.9996552,90.0094655,89.99936141,2.379397481,1.000278317,2.380059706,3.125139287,3.12513941,2.185478465,1.562639575,3.287787256,2.133261145,1.475703297,2.491279877,2.108502319,0.546466234,1.246601461,1.977835313,0.322,0.337487618,0.015487618,0.015487618,0.000239866311314,0.0480981925466,0.385585810547,0.352975236
261,80,0.40625,0.59375,0.0,9.839302929,9.233465017,9.233144691,9.232939158,90.00482552,90.00470187,89.99523344,1.000034693,1.000022261,1.000056955,3.050477106,0.0,1.952157187,3.052979321,0.0,1.952992687,0.0,0.0,0.0,1.852465322,1.963470959,0.0,0.1055,0.104410589,0.001089411,-0.001089411,1.18681632692e-06,0.0103261706161,0.114736759616,0.1055
263,80,0.375,0.625,0.0,10.0967816,10.06914858,9.272915072,8.65095232,90.00019855,90.00188988,90.00216218,1.08586658,1.071895293,1.163935276,3.053210209,0.0,1.806156595,3.109801005,0.0,1.839647136,0.0,0.0,0.0,1.730920466,1.864701441,0.0,0.072,0.074492134,0.002492134,0.002492134,6.21073187396e-06,0.0346129722222,0.109105106222,0.076984268
264,80,0.34375,0.0625,0.59375,11.99588382,24.60388941,6.711017205,6.710544175,119.9903985,90.01686055,90.00588699,3.666193761,1.000070491,3.666452194,0.610092473,3.35531509,2.084655684,3.355508603,3.355272088,1.937161783,3.414196643,1.854274954,2.079527378,1.726710562,0.410190269,2.04581781,0.3501,0.318807233,0.031292767,-0.031292767,0.000979237266516,0.0893823678949,0.408189600895,0.3501
265,20,0.0,0.75,0.25,11.64615649,12.42785019,6.133059241,3.15448809,90.00022638,90.00010474,104.3620644,2.026370479,1.944232809,3.939735968,0.0,0.0,0.0,0.0,3.366910471,1.931207742,0.0,3.268814025,1.931207742,0.0,1.942958318,1.163712337,0.1389,0.108762958,0.030137042,-0.030137042,0.00090824130051,0.216969344852,0.325732302852,0.1389
266,80,0.6875,0.125,0.1875,10.2409894,10.13100468,9.312703523,8.683676018,90.00400864,90.0010154,90.00178122,1.087869345,1.072437929,1.166672347,2.194139637,3.169683299,1.837066337,3.086674072,3.123897466,1.818488789,3.039210568,3.160464797,1.846023315,1.858135536,0.683291788,1.159112087,0.185,0.172427314,0.012572686,-0.012572686,0.000158072433255,0.0679604648649,0.240387778865,0.185
267,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.9992276,90.01183976,90.01397408,3.76757127,1.000066129,3.767820417,0.0,2.331334918,2.006673389,0.0,0.0,0.0,3.496915964,0.0,1.827594653,1.655007497,0.0,0.956269911,0.7676,0.50500698,0.26259302,-0.26259302,0.0689550941527,0.34209616988,0.84710314988,0.7676
268,80,0.6875,0.3125,0.0,10.06494185,24.20717523,5.97352991,5.73640403,89.99933925,103.9031723,90.00025034,4.052407135,1.041337026,4.219921593,3.172066425,0.0,1.88234071,3.085503025,0.0,1.810263984,0.0,0.0,0.0,1.881000755,1.364916164,0.0,0.0081,0.011740955,0.003640955,0.003640955,1.3256553312e-05,0.449500617284,0.461241572284,0.01538191
269,30,0.416666667,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.707052196,1.000076987,2.707260604,2.22597822,0.0,1.928005977,2.067742306,0.0,1.927990051,0.0,0.0,0.0,1.626315651,1.947654523,0.0,0.069,0.06716349,0.00183651,-0.00183651,3.3727689801e-06,0.0266160869565,0.0937795769565,0.069
270,60,0.666666667,0.083333333,0.25,9.890239291,13.57334746,10.04850602,5.0239592,120.0015801,89.99017854,90.01058646,1.350782637,2.000116964,2.701723266,1.563471303,3.064651893,1.945050219,2.850402966,2.959596849,1.944995923,2.850402966,0.986532283,1.94499378,1.945137638,0.671746921,1.435981655,0.1762,0.173032568,0.003167432,-0.003167432,1.00326254746e-05,0.0179763450624,0.191008913062,0.1762
271,40,0.625,0.375,0.0,10.00642883,13.78292894,5.791243858,5.790432912,120.003584,90.01622472,89.99968734,2.379960036,1.000140049,2.380293348,3.193587896,0.0,1.909519198,3.24988892,0.0,1.922741515,0.0,0.0,0.0,1.797574322,1.354692352,0.0,0.1796,0.172481181,0.007118819,-0.007118819,5.06775839548e-05,0.0396370768374,0.212118257837,0.1796
273,80,0.8125,0.0625,0.125,9.905900531,23.64853418,6.220751294,6.22036949,120.0022118,90.01110099,90.00818816,3.801555964,1.00006138,3.801789302,1.795352454,3.045177671,1.9503351,3.11018149,3.28451459,1.795447191,3.110179862,1.642257295,1.862517796,1.916751659,0.385962467,0.960140799,0.4192,0.39238868,0.02681132,-0.02681132,0.000718846880142,0.0639583015267,0.456346981527,0.4192
274,40,0.25,0.4375,0.3125,11.64460192,14.80154454,10.37015715,6.008179872,30.34281962,91.00796991,91.17110876,1.427321141,1.72600644,2.463565482,3.138981198,3.399943866,2.026177744,2.868877936,3.151396106,2.021139079,3.419655389,3.31322815,1.976591894,1.274386669,1.594603031,1.657095227,0.2846,0.317943382,0.033343382,0.033343382,0.0011117811232,0.117158756149,0.435102138149,0.351286764
275,80,0.375,0.40625,0.21875,10.76442294,24.09783412,6.423682089,6.423466476,119.9956938,90.01295354,90.00447385,3.751405158,1.000033566,3.751531079,3.293061818,3.025575198,1.989385768,3.286814066,3.039844686,1.978986161,3.258348185,3.258310323,2.008699324,1.61000066,1.686629904,1.553848126,0.3132,0.295227226,0.017972774,-0.017972774,0.000323020605255,0.0573843358876,0.352611561888,0.3132
277,80,0.09375,0.09375,0.8125,12.82081025,10.08495258,10.08480404,10.08472676,89.99874007,90.00098103,90.00104515,1.000014729,1.000007663,1.000022392,1.11648101,3.331885905,2.125785367,2.232971764,3.331856821,2.125774686,2.424864541,3.124557768,2.134434931,0.679476039,0.772646732,2.132830335,0.1117,0.121982866,0.010282866,0.010282866,0.000105737333174,0.0920578871979,0.214040753198,0.132265732
278,80,0.0,0.90625,0.09375,10.92349912,24.21951742,6.454512799,6.454479739,119.9928768,90.00740171,89.9954082,3.752338585,1.000005122,3.752357804,0.0,0.0,0.0,0.0,1.904808573,1.985075784,0.0,3.227239869,2.135063936,0.0,1.944261487,0.938106008,0.1605,0.181182136,0.020682136,0.020682136,0.000427750749522,0.128860660436,0.310042796436,0.201864272
279,30,0.666666667,0.166666667,0.166666667,9.654028289,13.47991219,4.981064854,4.980771717,120.0014788,89.98999962,90.010937,2.706231014,1.000058854,2.706390286,1.893652808,3.262001439,1.937371336,2.754107818,3.28446185,1.937325865,2.754107818,3.28446185,1.937362239,1.937475988,1.330974204,1.330974216,0.1405,0.139900527,0.000599473,-0.000599473,3.59367877729e-07,0.00426671174377,0.144167238744,0.1405
281,80,0.5625,0.4375,0.0,10.22654571,24.33704809,6.00908078,5.761986397,89.99949258,103.8581078,90.00022959,4.050045087,1.042883542,4.223725364,3.119727363,0.0,1.875704237,3.12053128,0.0,1.863160302,0.0,0.0,0.0,1.766587162,1.482937938,0.0,0.0339,0.031097891,0.002802109,-0.002802109,7.85181484788e-06,0.0826580825959,0.113755973596,0.0339
282,60,0.166666667,0.833333333,0.0,9.844917725,13.54246624,10.03698721,5.018022412,120.0001813,89.99798153,90.0034157,1.349256102,2.0001878,2.698765595,2.955985152,0.0,1.942427071,2.520125894,0.0,1.942428354,0.0,0.0,0.0,0.994464249,1.942463737,0.0,0.0741,0.063404123,0.010695877,-0.010695877,0.000114401784799,0.144343819163,0.207747942163,0.0741
283,80,0.96875,0.03125,0.0,9.316402088,9.791562456,9.046314353,8.414233123,90.0058274,90.00133704,90.00240827,1.082381407,1.07512048,1.163690418,1.023199619,0.0,1.779042387,2.98007959,0.0,1.753204155,0.0,0.0,0.0,1.81214092,0.14925088,0.0,0.0417,0.034553898,0.007146102,-0.007146102,5.10667737944e-05,0.171369352518,0.205923250518,0.0417
284,40,0.125,0.5625,0.3125,12.17114039,15.0176373,6.121927534,6.119443617,120.0119194,90.03242295,88.17519477,2.453089687,1.000405906,2.45408541,3.286675233,3.301598486,2.012016969,2.590231667,3.1682168,2.05326382,3.486769164,3.145909883,2.056358717,0.855498943,2.052131852,1.649304309,0.3639,0.35636313,0.00753687,-0.00753687,5.68044093969e-05,0.0207113767519,0.377074506752,0.3639
285,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,3.319554995,3.184478729,1.957798528,1.353498599,3.38321393,1.913206903,3.282781195,3.319554995,1.920638841,0.680023704,1.770204042,1.157838251,0.1602,0.130457277,0.029742723,-0.029742723,0.000884629571455,0.18565994382,0.31611722082,0.1602
286,80,0.0625,0.03125,0.90625,13.38504038,24.61755208,6.795367575,6.65848147,90.00031846,90.00004157,105.9838331,3.622696169,1.020558157,3.697172124,0.0,3.327509757,1.946962549,0.0,3.325778778,1.935821529,1.68024875,0.954806626,1.947346722,0.439294431,0.270712967,2.014687313,0.2404,0.24971247,0.00931247,0.00931247,8.67220975009e-05,0.0387373960067,0.288449866007,0.25902494
288,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,2.360613039,0.0,1.889089114,2.782809875,0.0,1.889103054,0.0,0.0,0.0,1.912473049,1.306078285,0.0,0.0492,0.041859331,0.007340669,-0.007340669,5.38854213676e-05,0.149200589431,0.191059920431,0.0492
289,80,0.53125,0.21875,0.25,10.39057755,9.402729811,9.402451239,9.402311383,90.00253882,89.99780988,90.00306021,1.000029628,1.000014875,1.000044503,3.171830008,3.0052709,1.988102892,3.106411611,3.235360244,1.981931282,3.110576756,3.283295847,1.995042014,1.92329706,1.305120309,1.338754227,0.232,0.234788541,0.002788541,0.002788541,7.77596090868e-06,0.0120195732759,0.246808114276,0.237577082
290,40,0.75,0.25,0.0,9.839518151,13.95874697,9.873491799,5.691370532,30.14917133,92.51858144,92.28881796,1.413759919,1.734817957,2.452616095,3.032188724,0.0,1.879375756,2.839653239,0.0,1.942178306,0.0,0.0,0.0,1.759662148,1.480339253,0.0,0.1327,0.176667182,0.043967182,0.043967182,0.00193311309302,0.331327671439,0.507994853439,0.220634364
291,80,0.96875,0.03125,0.0,9.359678912,23.37068635,6.08280647,6.082384783,120.0065851,90.00626249,90.00149277,3.842089415,1.000069329,3.842355784,0.953999005,0.0,1.885158593,3.040997074,0.0,2.023285755,0.0,0.0,0.0,1.861999136,0.252957948,0.0,0.2093,0.214678726,0.005378726,0.005378726,2.89306933831e-05,0.025698643096,0.240377369096,0.220057452
292,40,0.5625,0.4375,0.0,10.08922873,13.81574477,5.80827504,5.807408174,120.0037126,90.01715151,89.99950872,2.378631293,1.000149269,2.378986349,3.04005509,0.0,1.927667872,3.062953427,0.0,1.908986045,0.0,0.0,0.0,1.829685817,1.663731308,0.0,0.1586,0.167239551,0.008639551,0.008639551,7.46418414816e-05,0.0544738398487,0.221713390849,0.175879102
293,80,0.90625,0.09375,0.0,9.433743096,23.4175585,6.100663872,6.100292075,120.0058732,90.00989907,90.00032178,3.838526264,1.000060947,3.838760212,2.595726818,0.0,1.908686615,3.049970184,0.0,1.760723081,0.0,0.0,0.0,1.880039948,0.570071971,0.0,0.2513,0.255903802,0.004603802,0.004603802,2.11949928552e-05,0.0183199442897,0.27422374629,0.260507604
294,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.426542766,1.726309576,2.462654437,3.123383697,3.268310165,2.016025967,3.101734914,3.2550372,2.022486424,3.184433947,3.201325281,1.994737808,1.844387419,1.614641359,1.584561897,0.3366,0.339247162,0.002647162,0.002647162,7.00746665424e-06,0.00786441473559,0.347111576736,0.341894324
295,40,0.875,0.0625,0.0625,10.01953325,14.04403753,5.740417823,5.740203359,119.9967295,89.99984411,90.00158487,2.446518348,1.000037362,2.446609754,1.681129492,1.069913718,1.932202272,3.267077681,3.385770184,1.842100086,2.87010168,3.385770184,1.958810829,1.907190507,0.308392906,0.495469072,0.2444,0.23948791,0.00491209,-0.00491209,2.41286281681e-05,0.0200985679214,0.259586477921,0.2444
296,20,0.125,0.5,0.375,11.8077505,12.34637975,6.235763696,3.17169177,90.00011795,90.00010982,104.7350131,1.979930663,1.966068631,3.892679568,3.381823001,3.208354838,1.952551584,1.72265278,2.508004988,1.924515351,2.177817771,3.344006651,1.91516994,0.684510752,1.469269252,1.136047708,0.2463,0.247751573,0.001451573,0.001451573,2.10706417433e-06,0.00589351603735,0.253645089037,0.249203146
297,30,0.25,0.166666667,0.583333333,11.47806686,14.15495794,5.300247256,5.299805953,120.0011613,89.99623115,90.00316713,2.670622191,1.000083268,2.670844568,3.034568856,2.963298304,2.056119585,2.998933584,3.227675651,2.056088498,2.373898549,2.535152824,2.056155192,1.410142248,1.410149825,2.075856723,0.2522,0.260220304,0.008020304,0.008020304,6.43252762524e-05,0.0318013639968,0.292021667997,0.268240608
298,80,0.65625,0.125,0.21875,10.37929619,10.18027541,9.351140622,8.722355403,90.00383535,90.00095334,90.00163422,1.088666701,1.072088924,1.167147512,2.761461711,3.154162779,1.847139866,3.006453174,3.154310565,1.842049274,3.048675666,2.70163554,1.839520801,1.787190652,0.798990078,1.260051332,0.2228,0.227347339,0.004547339,0.004547339,2.06782919809e-05,0.020409959605,0.247757298605,0.231894678
299,30,0.416666667,0.5,0.083333333,9.749166071,13.51118863,4.999778772,4.999396717,120.0008285,89.99399842,90.0071864,2.702357293,1.00007642,2.702563808,2.916839619,1.318318395,1.94412999,2.357191667,1.632189673,1.944120494,2.930828043,2.760497972,1.944072979,1.983401468,1.963799446,0.667670637,0.1196,0.121196539,0.001596539,0.001596539,2.54893677852e-06,0.0133489882943,0.134545527294,0.122793078
300,80,0.5,0.25,0.25,10.95163311,24.33598584,6.16677268,6.030994379,89.99965013,104.5348682,90.00018631,3.94630824,1.022513419,4.035153129,3.21722276,3.22798154,1.879657076,3.089689134,3.278779346,1.879657076,3.127499253,2.817625739,1.91678871,1.793007937,1.287447269,1.371873157,0.1396,0.136012165,0.003587835,-0.003587835,1.28725599872e-05,0.0257008237822,0.161712988782,0.1396
302,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,0.0,0.0,0.0,3.286937388,2.082472987,0.0,3.28691916,2.082469558,0.0,2.007474004,2.007475701,0.1273,0.127030938,0.000269062,-0.000269062,7.2394359844e-08,0.00211360565593,0.129144543656,0.1273
303,40,0.0,0.8125,0.1875,11.20657022,9.57512353,8.957781817,5.226221871,90.00107413,90.00082329,89.99718801,1.068916806,1.714007181,1.832131082,0.0,0.0,0.0,0.0,2.304093725,1.884833903,0.0,3.155646203,1.928383073,0.0,1.922602466,1.013269494,0.0948,0.092245373,0.002554627,-0.002554627,6.52611910913e-06,0.0269475421941,0.119192915194,0.0948
304,40,0.375,0.625,0.0,10.4320875,14.31891073,10.08087863,5.782494553,30.10503871,94.64678927,93.83616175,1.420403048,1.74334425,2.476251486,3.019155326,0.0,1.897814909,3.006016733,0.0,1.901529066,0.0,0.0,0.0,1.709533751,1.92578206,0.0,0.0966,0.15226085,0.05566085,0.05566085,0.00309813022272,0.576199275362,0.728460125362,0.2079217
305,80,0.125,0.4375,0.4375,11.81825036,24.56747877,6.665989765,6.665671916,119.9900345,90.00471,90.00061207,3.685496023,1.000047684,3.685671764,3.3330216,3.3330216,2.19562712,0.476119423,3.416107461,2.040561133,2.546927358,3.333040487,2.040561133,0.731903893,1.827068877,1.938807289,0.3615,0.365168183,0.003668183,0.003668183,1.34555665215e-05,0.0101471175657,0.375315300566,0.368836366
306,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,0.0,3.377138502,2.154674143,0.0,3.377188161,2.15469348,1.453406295,1.453406538,2.162284015,0.276416077,0.276416011,2.157067818,0.0409,0.037874374,0.003025626,-0.003025626,9.15441269188e-06,0.0739761858191,0.111850559819,0.0409
307,80,0.28125,0.28125,0.4375,11.75391456,24.51383971,6.33392406,6.268150882,89.99995874,104.9481126,90.00012774,3.870245282,1.010493235,3.910856674,2.62475768,3.271909337,1.900249949,1.101979547,3.271908894,1.905461368,3.29921484,2.602194212,1.926679286,1.103689411,1.025414351,1.883335188,0.1469,0.151785479,0.004885479,0.004885479,2.38679050594e-05,0.0332571749489,0.185042653949,0.156670958
308,40,0.25,0.625,0.125,11.01124435,14.53137591,10.18130018,5.897507587,30.32332085,90.88205097,91.02551755,1.427261318,1.726373392,2.463985963,3.197100954,3.20814824,1.95577177,3.115008273,2.22408683,1.992815048,2.963883985,2.954871329,2.048107918,1.141853128,1.882341989,1.026206079,0.1852,0.274611231,0.089411231,0.089411231,0.00799436822894,0.482782024838,0.757393255838,0.364022462
