id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Ef,mbtr_predE,soap_predE,ngram_predE,atomic_predE,,
556,80,0.5,0.28125,0.21875,10.59557064,10.25332056,9.410777599,8.784646575,90.00233488,90.0009759,90.00143432,1.089529579,1.071275608,1.167186462,1.86015365,1.862231324,1.846235937,0.1988,0.205930024,0.19610428,0.183635682,0.224163726,,
557,80,0.0625,0.9375,0,10.54716217,24.05191039,6.364523832,6.364411046,119.9950879,90.00704775,90.00146866,3.779058893,1.000017721,3.779125864,1.837187771,1.982086459,0,0.1756,0.175747393,0.16816738,0.170774349,0.072385424,,
558,80,0.53125,0.40625,0.0625,10.07433109,10.0654091,9.266298595,8.641089146,90.00200124,90.00149334,90.00206274,1.086238372,1.072353084,1.164831068,1.826795068,1.826684424,1.813403707,0.1058,0.115213074,0.10927467,0.111262831,0.172766031,,
559,80,0.125,0.09375,0.78125,13.03579726,11.0525836,10.03114736,9.406177414,90.00057148,90.00027053,89.99736734,1.101826461,1.0664425,1.175034566,1.993745354,1.999757797,1.993006742,0.2425,0.25119133,0.24330586,0.247552144,0.196943972,,
560,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,1.977258833,1.977197383,1.977218894,0.2369,0.249139105,0.23506287,0.233994299,0.296564915,,
561,80,0,0.40625,0.59375,12.52898684,24.86283277,6.822568092,6.822141965,119.9871327,90.00122653,89.99374997,3.644204416,1.000062462,3.644432042,0,1.9694146,2.198518069,0.0453,0.052788499,0.05197278,0.046376848,0.119528151,,
562,80,0.5,0.1875,0.3125,10.6194395,9.471235864,9.471009186,9.470843781,90.00225044,89.99802161,90.00277821,1.000023934,1.000017465,1.000041399,2.006287367,2.000786826,1.999019844,0.2378,0.23736871,0.2299391,0.235057695,0.268679752,,
563,40,0.5,0,0.5,11.495526,9.649378602,9.020653869,5.282645587,90.00060167,90.00009999,90.00336032,1.069698355,1.707601564,1.826618584,1.937049529,0,1.88350696,0.2091,0.233605584,0.22341156,0.215877498,0.278318213,,
564,80,0.5625,0.4375,0,9.631379124,9.167999701,9.167547187,9.1674959,90.00420246,90.00443049,89.99631888,1.00004936,1.000005594,1.000054955,1.935257659,1.943374164,0,0.1146,0.119067141,0.11360123,0.131784416,0.102689092,,
565,40,0.1875,0.0625,0.75,13.47907317,15.49368568,6.338817004,6.338543157,119.9914908,89.98390384,90.01664972,2.444255083,1.000043203,2.444360683,2.170800591,2.032244621,2.125845175,0.3877,0.377061808,0.35792716,0.362065649,0.229581427,,
566,80,0.5,0.5,0,9.714193409,9.194185806,9.19378617,9.193673195,90.00445256,90.00453952,89.99588283,1.000043468,1.000012288,1.000055757,1.942744714,1.945948912,0,0.11,0.106471299,0.11260175,0.092528769,0.10374637,,
567,10,0.5,0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,1.903014927,0,2.172735108,0.0816,0.086120925,0.08472502,0.075251585,0.278318213,,
568,40,0.3125,0.5,0.1875,11.12825554,14.58086658,10.21769813,5.918666573,30.32426469,90.90345528,91.04979081,1.427020685,1.726351367,2.46353911,2.018209082,1.962454327,1.993758055,0.3526,0.296317404,0.28024875,0.285904922,0.175067289,,
569,80,0.34375,0,0.65625,11.91471942,9.841550818,9.841497085,9.841223597,89.99930843,90.00080937,90.00132385,1.00000546,1.00002779,1.00003325,2.094442252,0,2.074471772,0.2105,0.204766558,0.19704742,0.212467429,0.265155334,,
570,80,0.5,0.1875,0.3125,10.87783121,24.12439351,6.453934347,6.453597632,119.9956348,90.01469779,90.00864733,3.737935996,1.000052175,3.738131022,1.980907877,2.042745268,1.997800569,0.3631,0.328612948,0.32654667,0.352759144,0.268679752,,
571,80,0.25,0.40625,0.34375,11.33155685,24.35269807,6.556072004,6.555799623,119.9925258,90.00923807,90.00368924,3.714525718,1.000041548,3.71468005,2.095633121,1.975826452,2.040197183,0.3428,0.331893167,0.33656891,0.319440824,0.232565272,,
572,30,0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0,2.111260188,2.111248625,0.14,0.159398335,0.13112345,0.096604445,0.183562495,,
573,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,1.977246545,1.977283418,1.977218889,0.179,0.21192337,0.21290964,0.2386864,0.296564915,,
574,80,0.25,0.5,0.25,11.29529073,24.59581194,6.23787443,6.081997579,89.9999413,104.4479396,90.00014548,3.942979651,1.02562922,4.044035141,1.919358681,1.905427512,1.910071235,0.1525,0.164778501,0.16136632,0.16874107,0.204215544,,
575,20,0.625,0.375,0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.919178886,4.05122227,1.855121853,1.881506982,0,0.0441,0.053848671,0.0402561,0.047798918,0.100211412,,
576,40,0.8125,0.125,0.0625,10.0404303,13.89263378,5.777711334,5.777479187,119.9992928,90.00381317,89.99541544,2.40452196,1.000040181,2.404618577,1.919461118,1.990485549,1.989451494,0.2831,0.296202024,0.28294377,0.304387681,0.143830787,,
577,40,0,0.25,0.75,13.87773678,15.69481767,6.390708537,6.390694063,120.0011606,89.99959259,89.99390484,2.455880687,1.000002265,2.455886249,0,2.144498487,2.151268882,0.3267,0.34402454,0.33938499,0.335055495,0.183562495,,
578,40,0.1875,0.0625,0.75,12.82525339,9.980773093,9.355035529,5.494350016,90.00034219,89.99777278,90.00109958,1.066887781,1.702664647,1.816552106,1.993408619,1.950739953,1.982745105,0.2205,0.230454541,0.22648916,0.225261001,0.229581427,,
579,80,0.28125,0,0.71875,12.21370154,9.923203952,9.923105903,9.922880164,89.99932043,90.00072045,90.00114149,1.000009881,1.000022749,1.00003263,2.103986284,0,2.096497916,0.1895,0.182787731,0.18145419,0.189435629,0.25816079,,
580,30,0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.0005433,89.99992879,89.9995001,2.667101491,1.000099433,2.667366688,0,2.062833639,2.062841436,0.1572,0.150893778,0.1507377,0.134597534,0.099451449,,
581,30,0.416666667,0.583333333,0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.707052196,1.000076987,2.707260604,1.928005979,1.92799005,0,0.0677,0.076666074,0.06600849,0.073415437,0.102014881,,
582,80,0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.000002634,0,2.121848631,2.115754224,0.0973,0.09982277,0.09770664,0.116918302,0.162475982,,
583,80,0.375,0.0625,0.5625,11.88929634,10.69305395,9.750117854,9.122933647,90.00235391,90.00048948,89.99946523,1.096710225,1.068748084,1.172106952,1.924617375,1.938912085,1.936599903,0.279,0.291132868,0.30269116,0.291383328,0.283949573,,
584,80,0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0,2.080752546,2.084189999,0.1355,0.135398549,0.13744261,0.141425172,0.099451449,,
585,80,0.15625,0.09375,0.75,12.87477556,11.00330845,9.992703359,9.36749288,90.00078818,90.00029216,89.99767898,1.101134303,1.066742563,1.174626828,1.973773333,1.962409438,1.990583928,0.1767,0.180283702,0.17517154,0.180786249,0.219782882,,
586,30,0.916666667,0.083333333,0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.882247144,1.882221302,0,0.015,0.028214416,0.02643271,0.035452118,0.109470392,,
587,30,0.916666667,0.083333333,0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.873845334,1.873871516,0,0.015,0.028214416,0.02643271,0.035452118,0.109470392,,
588,60,0.75,0.083333333,0.166666667,9.54472643,13.43834207,9.920863793,4.960168635,120.0016633,89.98858334,90.01230987,1.354553631,2.00010615,2.709251047,1.921303417,1.921303119,1.921283208,0.1683,0.16521486,0.15194797,0.176871101,0.213542317,,
589,40,0.3125,0.125,0.5625,12.65587349,15.20682635,6.209163057,6.204714605,120.0113076,90.04316166,86.7469091,2.44909438,1.000716947,2.450850251,2.033017841,2.019700062,2.070936209,0.4755,0.400189089,0.36039783,0.424139947,0.267270069,,
590,40,0.375,0.625,0,10.31594196,14.03931082,10.03828146,5.810855611,30.26018106,90.70859528,90.82070387,1.398577125,1.727504886,2.416048816,1.975143929,1.933451752,0,0.2208,0.144722555,0.13488145,0.171322345,0.099714898,,
591,20,0.5,0.5,0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.916350058,4.048875521,1.900072509,1.850760881,0,0.0166,0.026440196,0.02165242,0.017861535,0.10374637,,
592,30,0.25,0,0.75,12.01193866,14.34184258,5.386669596,5.386229043,120.0014056,89.99564796,90.00297525,2.662469328,1.000081792,2.662687098,2.079810967,0,2.079829551,0.1817,0.208420242,0.17365275,0.168831938,0.246135391,,
593,30,0,0.166666667,0.833333333,12.67530656,14.56000441,5.491829079,5.491302978,120.0010522,89.9984417,89.99928396,2.651212228,1.000095806,2.651466231,0,2.127377699,2.127395664,0.1326,0.139858136,0.11881567,0.069314926,0.177461416,,
594,30,0.5,0.5,0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.709945703,1.000071234,2.710138742,1.920355848,1.920384162,0,0.0654,0.070310808,0.06888253,0.070171125,0.10374637,,
595,40,0.125,0.875,0,10.69770069,14.40715434,10.01116697,5.819242012,30.6655748,91.38591484,91.61028544,1.439108386,1.720355838,2.475778514,1.928103569,1.971347242,0,0.1513,0.142283854,0.14504772,0.129675691,0.07609206,,
596,80,0,0.59375,0.40625,12.07349206,24.81446922,6.39642398,6.293326275,90.00026548,104.7733364,90.00008594,3.879428458,1.016382069,3.942981523,0,1.918433097,1.961814555,0.0054,0.009029847,0.0078426,0.007604957,0.105154766,,
597,40,0.125,0,0.875,13.3737448,10.11068883,9.484861141,5.578292743,90.00039833,89.99670157,90.00085002,1.065981745,1.700316132,1.812505958,1.997840324,0,2.012900307,0.2348,0.238884019,0.24487405,0.240003902,0.126979617,,
598,80,0,0.25,0.75,13.06039648,25.06407598,6.937738931,6.937196552,119.98576,90.0072692,89.98806773,3.612715357,1.000078184,3.612997814,0,2.002630421,2.184033962,0.1086,0.101562722,0.10885831,0.099644971,0.183562495,,
599,40,0.625,0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.831681547,1.891992625,0,1.851000612,0.2582,0.245791223,0.25476087,0.218203108,0.307644954,,
600,80,0.375,0.34375,0.28125,10.70269689,9.49590325,9.495629791,9.495616348,90.002962,89.99695821,90.00316768,1.000028798,1.000001416,1.000030214,2.005986487,2.011212039,2.007461157,0.2066,0.220332076,0.20519559,0.214520291,0.212769304,,
